기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요
20170102,20170102,"한심하다? 대통령이나 참석한 기자나 모두가 바보짓했다. 장가 가는데   잠지 띠고 가라는 것과 전쟁터에  총두고 가라는 것과  기자가 카메라와 노트북을  두고 오라는데 죽을짓을 한것이다, 대통령이 그런 제안을 하면 기자들은 기자 간담회 거절 했어야 한다.",422,2
20170102,20170102,열흘 동안 저 내용만 달달 외우고 나왔을 게다. 격 떨어지는 짐승~~~,2492,14
20170102,20170102,정신병원에서 치료를 받으시는게...,2291,12
20170102,20170102,기자들은 뭐하러 갔나???,2600,13
20170102,20170102,한국어도 제대로 못하는 닭을 뽑아놧으니... 1번찍엇던 분들 제발 정신좀,2709,15
20170102,20170102,...해가지고  잘하면되구..에 그리고 ... 주어 동사 목적어 등등 사용불가한년...서강대도 대신 누가 나와줬나보네,563,3
20170102,20170102,새해뷰터 재수 옴부텄네. 소금 뿌려라.,531,3
20170102,20170102,저년 정신병자인듯.. 탄핵뜻을 모르나요?,616,2
20170102,20170102,말하는수준봐라! 대통령의 언어수준은 아니네 동네 미용실에서 아줌마수다수준이지!,12420,97
20170102,20170102,대한민국 최고군인 특전사 출신 의리의 부산사나이 차기 대한민국 대통령 문재인 대통령 만만세 국민일동,437,19
20170102,20170102,저걸 변명이라고 .......  쯧쯧 주사바늘 자국 들킬까봐 근접촬영도 못하게 했네.  기자들한테 준비된 자료나 배포하고 ...... 기자들도 창피한 줄 알아라  무장해제 당하고도 좋다고 가서 손잡고 손가락  부러져라 받아적다가 던져주는 자료나 받아오고.  보이콧 했어야지.  등신들.,2011,10
20170102,20170102,참 기자라는 당신들 참으로 부끄럽지 않니? 기자가 카메라 노트북 뺏긴다고 뺏기고 취재를 해야 했니? 취재 거부가 답이 아니었는지 묻고 싶다,1213,8
20170102,20170102,대한민국 SEASON2 국썅들 박근혜  조윤선 최순실  나경원 최순득  정유라 김경숙  장시호 최경희  조여옥,480,5
20170102,20170102,무식이 철철. 생각이 딱히 안 떠오를 때 지시대명사가 아주 편하거든,521,2
20170102,20170102,[개헌 야합] 1990년 정국 주도권을 되찾으려는 여당과 김대중을 밀어내려는 야당들은 '3당 야합'을 이루어냄. 그들에게는 5공 청산을 원하는 민심보다 자신들의 정치적 안위가 우선이었음. 결국 6월 항쟁의 꿈은 사라짐.  현재 개헌의 주역으로 재탄생하려는 '부역자들'과 문재인을 제거하려는 '촛불 배신자들'은 '개헌 야합'으로 연대함. 자신들의 정치적 생명이 최우선인 그들에게 '70년 친일 부패 세력을 청산하자'는 국민적 열망은 안중에도 없음.  '개헌 야합'은 '3당 야합'의 복사판입니다.  저들로부터 촛불 성과를 지켜내야 합니다!,5800,81
20170102,20170102,대한민국의 기자들 모두 다 능력이 그것 뿐이었는가 기자는 어디를 가나 자기가 필요한것을 가지고 다녀야 한다 (카메라 휴대폰 필수) 박근혜가 총도 없는 전쟁을 선언 했으면 기자들은 모두 청와대 입성을 거절 했어야 했다 정말 한심한 기자들이다 괜히 변명만 널어놓게 했다,718,2
20170102,20170102,그러니까..그런..그래서...이렇게..저렇게..그러다 보니...그래갖고..까발린것이.. 저는 억울하다는 겁니다. 알아 들으솃어여?끝.,642,1
20170102,20170102,직무가 정지된 상태에서 기자간담회를 열다니 직무유기로 고발합니다 박영수특검,300,0
20170102,20170102,머 기자들이랑 만나기 전에 얼굴에 또 주사 쑤셔 댔나보군.. 그렇니까.. 사진 찍힐까바...  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2212,10
20170102,20170102,이완영만 따라다녀도 많이 캐낼수 있을듯ㅋ,1127,5
20170102,20170102,우오~ 이가혁기자! 항상 기억하고 응원하겠습니다. 감사합니다.,2763,22
20170102,20170102,진짜 사랑합니다 jtbc,2565,21
20170102,20170102,jtbc 이가혁 기자  화이팅!   기자정신  너무  멋지고  훌륭합니다.,1360,12
20170102,20170102,ㅋㅋㅋ  jtbc가신고한거였어? ㅋㅋ 어쩐지,1561,10
20170102,20170102,JTBC  진짜 멋지다,12366,105
20170102,20170102,손석희가 망해가는 나라를 구제하고있다.,1592,15
20170102,20170102,Jtbc. 진심 사랑합니다^^,3017,23
20170102,20170102,일하는 언론사가 jtbc 밖에 없구나~~,1500,13
20170102,20170102,"Jtbc가 경찰까지하네, 대단하다",1559,10
20170102,20170102,언능와  언능,907,7
20170102,20170102,부모능력 좋아 불체자 정유라,2043,20
20170102,20170102,JTBC 짱!!!!,2709,19
20170102,20170102,"[촛불 민심은 개헌을 원하지 않았다]  촛불 집회에서 개헌을 외치는 목소리를 들은 적 있습니까. 아니면 개헌하자는 플래카드를 본 적 있습니까.  오직 박근혜와 부역자들 그리고 수구 언론만이 '박근혜 최순실 게이트'를 뒤집기위해 개헌을 외쳤을 뿐입니다.  '개헌 야합' 정치인들이 지키고자 하는 것은 정권 교체를 원하는 국민적 열망이 아닌 자신들의 정치적 생명입니다.  헌법을 개정해서 대선판을 뒤집으려는 결선투표제, 임기 단축 개헌파들도 자신들의 안위가 우선인 자들입니다.  '촛불 민심 배신자들'도 '부역자들'과 함께 퇴출해야 합니다!",5606,210
20170102,20170102,딱 걸렸네,8793,69
20170102,20170102,jtbc 가 또 한건 해 냈군요 화이팅!!!,1447,12
20170102,20170102,행동하는 언론 JTBC. 멋집니다.,798,5
20170102,20170102,JTBC! 너무 멋져요! 정유년에 정유라 잡는데 혁혁한 공을 세우셨어요!,3656,28
20170102,20170102,쳐 죽일년. 능지처참 시켜라,1023,13
20170102,20170102,역시! 매일 매일 최선을 다 해 주시는 JTBC 기자님들 최곱니다!♥,3224,24
20170102,20170102,이즈음에서 팩트는 곪은게 터졌다는겁니다 단지 이번 일뿐만이 아니라 상대늘 모욕하는 개그에 대한 거부감들이 터져나오는거라는 말이죠,1618,43
20170102,20170102,난 그렇게 장난스러운 MC는 난생 처음봤다,2295,88
20170102,20170102,단지 진행 때문만이 아니지.. 사실 이휘재 20년간 별 재능도 없이 프로스램 안 끊키고고 잘도 나왔어.  비호감에 멀끔한 외모하나로....솔직히 난 저놈 나올때마다 채널 돌렸다.  인맥하나로 오래 버텼다. 이젠  좀 사라저라,3318,128
20170102,20170102,그동안의  불만이  이번기회에  쏟아져 나왔을듯....나만 그런게 아니라 이휘재 진행 을 못마땅해하던     사람들이  많았나보네요....,824,26
20170102,20170102,그동안 많이 봐준거다 뭘 알고나 기사쓰시지.. 묵과해준거다. 애기들.악플은 삼가해야겟지만..,1163,41
20170102,20170102,너 슈퍼맨에서 내려와라 니네 식구만 나오면 채널 돌린다. 정말 짜증.그만해라,3205,158
20170102,20170102,보기싫은 연옌중 1명,2591,115
20170102,20170102,시상식을 왜 니가 재미있게해야된다고생각하니? 웃기지도 못하면서   더구나 과거 시상식때 mc들  불편한 진행으로 구설수 나왔던게 한두번도아닌데  방송짬밥십년넘게  먹었고 그정도 나이먹었으면  생각이란걸할텐데  그리고   와이프에 아들들까지 방송에 나오고있는데  그런생각으로 진행하면 욕먹을거라는거 생각못하나?  그냥 인성인거지   나중에 이문제로 또 슈퍼맨인가에서 눈물짜면서 그라지마라  더짜증날거같으니까 어차피 안보지만,1391,46
20170102,20170102,반성하던말던 관심 없고 뺀질한 낯짝이나 안보길 바래,2135,89
20170102,20170102,개그맨인데 웃기진 못하고 싸가지만 없다.,1580,51
20170102,20170102,싼입이 문제.  mc는 소양이 안 된다.,2662,90
20170102,20170102,자신의 능력은 일천한데 운빨로 저 위치로 올라가   많은 것을 누리는 대표적인 연예인 약간 ㄹ혜 느낌?  이휘재가 진행을 잘해? 아님 재미가 있어? 뭐하나   뛰어난것이 없는데...이상하게 MC를 많이 맡아,1304,48
20170102,20170102,자업자득이다..은퇴선언해라,1104,47
20170102,20170102,ㅡ이바람 이라는 캐릭터 살려서 은퇴후 에어컨판매 자영업도 괜찮을듯.....,2116,90
20170102,20170102,"나이 좀 먹어가며,방송국 사람들이 점점 동생,후배 뻘 나이가 되니까 원래 성격에 더해서 안하무인하는거지... 그러게 사람은 나이를 먹을 수록 자중하고 언행에 조심해야 한다.. 박사모 봐라...나이값 못 한다고  그나이에 손자뻘되는 사람들에게도 욕 먹는거...",1106,43
20170102,20170102,성동일 부인과 그 애들이  tv로 시청했을때  어떤 심정이었겠냐 아버지가 남편이  모든 사람이 보는 앞에서  막말을 듣고 있는데...,948,35
20170102,20170102,능력 부족ㆍ자격도 없고. . . 자영업 해.  꽃집,2940,106
20170102,20170102,공부 좀 하고  자기발전을 위해 노력 좀 해라! 방송 날로 먹을려는 옛날 스타일로 언제까지 버틸거냐?,9021,330
20170102,20170102,뭘... 터질게 터진거지 벼르고있던 사람들 많았다,1514,49
20170102,20170102,사라져라. 좋은 애들이 많은데 이런 애때문에 기회가 없다. 방송은 사적으로 이용하면 안된다.,1349,48
20170102,20170102,뭔 노인  할부지가 대통령? 이승만 하고 닮았네 반기문,336,35
20170102,20170102,문제인은 특전사 출신이다~ 누가 안보를 논하랴  나도 특공대 출신 이지만 일단 안보는 걱정없다고 확신한다~ 지금은 비상 시국이니 만큼 준비된 대통령을 원합니다  철수는 머리만 있어서 실망이고  반총장은  지금도 소신이 없어요 그저 저울질만~~~,243,63
20170102,20170102,제일 시급한건 개헌보단  정의로운 사회구현을 위한  부역자들 청산,982,60
20170102,20170102,수개표법 고쳐라! 18대 대선에도 이겼는데  전산 조작으로 낙선! 이번엔 반드시 국민의 뜻  받들어라!,269,22
20170102,20170102,반기문ㅡ이승만 닮은 꼴 혼란 스런 국내를 도망가서  있다가 안정되니까 대통렁 하려는,325,34
20170102,20170102,야권 누가되든  싸우지말고  제발 당선만되라  그리고 이명박끄네 탈탈 털어서 반드시죄값을 치를수 있도록,1369,99
20170102,20170102,반기문어르신 57년동안 도덕적으로 나오시면 안되잖아요 규정에 있는데 왜 나옵니까 그리고 위안부  박근혜 와 아베  100억합의 왜 정말 잘한 합의였다고  그랬나요 그냥 충청도 농촌에서 가만히 계세요 당신이 총장시절에 최악의 유엔총장이라고 세계가 알고있어요,138,17
20170102,20170102,이번엔 문재인대통령당선이 확실 여론조작에 속지말지,4532,792
20170102,20170102,대권에만 눈먼 소인배들에게 국가와 국민은 없다 오직 대권만 눈앞에 아른거린다,512,40
20170102,20170102,장어야!  선거를 앞두고 정치지형이 요동치는 게 아니라 여론조작이 요동치는 거란다.,228,21
20170102,20170102,반기문 ㅡ 이승만 닮았네  인생,303,23
20170102,20170102,"야권 경선에서 문재인이 이기면 이재명, 안희정은 문재인지지를 선언할텐데... 그러면 반기문정도는 가볍게 이기지 않겠어?",1149,128
20170102,20170102,반기문보다   이재명이   더 놀라운  결과네,889,85
20170102,20170102,부역자 청산우선 문재인 홧팅!!,699,103
20170102,20170102,황교안...ㅋㅋ 이나라엔 아직도 일자무식한 것들이 넘쳐나나보다,253,21
20170102,20170102,반기문보면 박근혜 생각 나네 제2의 박근혜,294,32
20170102,20170102,생각이잇는사람이라면  반기문을선택하진않을것이다..이나라가 왜이렇게되엇는지?박근헤랑반기문은같은생각을가진..정치인이다.뿌리가 같다.또한번.대한민국이란.나라에똥칠을할것인가?정신차려라,213,23
20170102,20170102,절대 방심하면 안됨. 언제 어떻게 요동 칠지  모르는게 민심이다. 끝까지 국민들 편에 서서 최선을 다해 주길.,1193,77
20170102,20170102,적어도 이것만은 확실하다. 매국노 반기문에게는 기회따위는 없다.,126,10
20170102,20170102,"문재인대통령 당선되었습니다... 축 ""당선"" 하",706,197
20170102,20170102,아가리에서 오장육부 썩는내가 날듯  그래서 장은 언제 지짐?,795,23
20170102,20170102,장은 안지지고?,241,14
20170102,20170102,순천에서 새누리당으로 안될것 같으니 미리 선수치는  간신이자 기회주의자,355,19
20170102,20170102,또 그 새누리 아닌척하실려고....,126,13
20170102,20170102,그래  잘했다  그런데 장은 지지고 가야지,127,13
20170102,20170102,장이나 지지세요~,1020,29
20170102,20170102,ㅋㅋㅋ,579,16
20170102,20170102,손가락은??,4939,137
20170102,20170102,탈당이 아니라 의원직 사퇴해라.  탈당 한다고 네 꼬라지가  가려지냐?,148,10
20170102,20170102,장짓고 나가,253,13
20170102,20170102,개보신 가면 재미있겠는데 ㅎㅎㅎㅎㅎ,224,12
20170102,20170102,뭐지 이건 왜 탈당하지,669,27
20170102,20170102,응 ㅋㅋㅋㅋ,178,12
20170102,20170102,장은 쌈빡하게 지지고가라. 발라당 단식은걍넘어가줄께.,1245,33
20170102,20170102,국회의원도 그만두고..... 장은 지져야지?,997,33
20170102,20170102,가장 새누리스러운 사람이 탈당하면 되냐? 설마 도망가는건 아니겠지!,1169,32
20170102,20170102,이놈이 무슨 쑈를 하려고?,259,12
20170102,20170102,하든지말든지 근데 장은 언제....지지세요?,301,14
20170102,20170102,응...  잘가....정계를  떠나버려...!!,124,12
20170102,20170102,관심없다 탈당을 하던말던 우리가 궁굼해 하는건 손에 장 지지는 거다..,287,15
20170102,20170102,"[촛불 민심은 개헌을 원하지 않았다]  촛불 집회에서 개헌을 외치는 목소리를 들은 적 있습니까. 아니면 개헌하자는 플래카드를 본 적 있습니까.  오직 박근혜와 부역자들 그리고 수구 언론만이 '박근혜 최순실 게이트'를 뒤집기위해 개헌을 외쳤을 뿐입니다.  '개헌 야합' 정치인들이 지키고자 하는 것은 정권 교체를 원하는 국민적 열망이 아닌 자신들의 정치적 생명입니다.  헌법을 개정해서 대선판을 뒤집으려는 결선투표제, 임기 단축 개헌파들도 자신들의 안위가 우선인 자들입니다.  '촛불 민심 배신자들'도 '부역자들'과 함께 퇴출해야 합니다!",1997,101
20170102,20170102,기자들아 그냥 무시해라,87,8
20170102,20170102,꺼져!!!,733,22
20170102,20170102,대면보고도 못하는 년이 저걸 어떻게 하냐,75,8
20170102,20170102,기자들 보이콧 하세요 가면 ㅂㅅ인증하는거임,109,9
20170102,20170102,아무것도 하지마,69,8
20170102,20170102,정신줄을 놨네...,581,19
20170102,20170102,입만 열면 거짓말에 무슨말하는지도 팩트도 없구 말만하는데 답답하다,1035,30
